timestamp,x,y,left_button_holding,right_button_holding
1693941901.313234,2512,-744,False,False
1693941901.321261,2511,-744,False,False
1693941901.321265,2510,-744,False,False
1693941901.329213,2509,-744,False,False
1693941901.329217,2508,-744,False,False
1693941901.545233,2508,-744,True,False
1693941901.545237,2508,-744,True,False
1693941901.665019,2508,-744,False,False
1693941901.665022,2508,-744,False,False
1693941901.711565,2508,-744,False,False
1693941901.711565,2508,-744,False,False
1693941902.593243,2507,-744,False,False
1693941902.593254,2506,-744,False,False
1693941904.145089,2503,-744,False,False
1693941904.145097,2500,-744,False,False
1693941904.153258,2498,-744,False,False
1693941904.153265,2496,-744,False,False
1693941904.161058,2491,-744,False,False
1693941904.161052,2486,-744,False,False
1693941904.169256,2479,-745,False,False
1693941904.169265,2472,-746,False,False
1693941904.17726,2464,-749,False,False
1693941904.177269,2456,-752,False,False
1693941904.185266,2445,-753,False,False
1693941904.185275,2434,-754,False,False
1693941904.193302,2422,-757,False,False
1693941904.193312,2410,-760,False,False
1693941904.201267,2397,-761,False,False
1693941904.201277,2384,-762,False,False
1693941904.209253,2370,-763,False,False
1693941904.209262,2356,-764,False,False
1693941904.217262,2342,-764,False,False
1693941904.217271,2328,-764,False,False
1693941904.22506,2313,-767,False,False
1693941904.225053,2298,-770,False,False
1693941904.233288,2287,-772,False,False
1693941904.233296,2276,-774,False,False
1693941904.241261,2262,-775,False,False
1693941904.24127,2248,-776,False,False
1693941904.249075,2235,-778,False,False
1693941904.24908,2222,-780,False,False
1693941904.257265,2209,-782,False,False
1693941904.257274,2196,-784,False,False
1693941904.26508,2182,-785,False,False
1693941904.265089,2168,-786,False,False
1693941904.273265,2155,-789,False,False
1693941904.273274,2142,-792,False,False
1693941904.281266,2129,-793,False,False
1693941904.281275,2116,-794,False,False
1693941904.28909,2102,-797,False,False
1693941904.289097,2088,-800,False,False
1693941904.297252,2073,-802,False,False
1693941904.297262,2058,-804,False,False
1693941904.304999,2043,-804,False,False
1693941904.305003,2028,-804,False,False
1693941904.313001,2013,-804,False,False
1693941904.313003,1998,-804,False,False
1693941904.321028,1983,-805,False,False
1693941904.321029,1968,-806,False,False
1693941904.329038,1952,-808,False,False
1693941904.329037,1936,-810,False,False
1693941904.337036,1919,-812,False,False
1693941904.337043,1902,-814,False,False
1693941904.345065,1888,-815,False,False
1693941904.345095,1874,-816,False,False
1693941904.353036,1857,-819,False,False
1693941904.353041,1840,-822,False,False
1693941904.361069,1824,-824,False,False
1693941904.361074,1808,-826,False,False
1693941904.369063,1789,-829,False,False
1693941904.369068,1770,-832,False,False
1693941904.37705,1747,-836,False,False
1693941904.377053,1724,-840,False,False
1693941904.385061,1700,-843,False,False
1693941904.385067,1676,-846,False,False
1693941904.393127,1650,-849,False,False
1693941904.393136,1624,-852,False,False
1693941904.401039,1599,-856,False,False
1693941904.401044,1574,-860,False,False
1693941904.409008,1552,-863,False,False
1693941904.409011,1530,-866,False,False
1693941904.417078,1509,-869,False,False
1693941904.41708,1488,-872,False,False
1693941904.425045,1473,-876,False,False
1693941904.425047,1458,-880,False,False
1693941904.433068,1442,-885,False,False
1693941904.433069,1426,-890,False,False
1693941904.441065,1413,-893,False,False
1693941904.441062,1400,-896,False,False
1693941904.449081,1388,-900,False,False
1693941904.449083,1376,-904,False,False
1693941904.457264,1364,-908,False,False
1693941904.457267,1352,-912,False,False
1693941904.465048,1341,-914,False,False
1693941904.46505,1330,-916,False,False
1693941904.473115,1322,-919,False,False
1693941904.473117,1314,-922,False,False
1693941904.481041,1305,-926,False,False
1693941904.481043,1296,-930,False,False
1693941904.489254,1286,-934,False,False
1693941904.489258,1276,-938,False,False
1693941904.497029,1267,-942,False,False
1693941904.49703,1258,-946,False,False
1693941904.505061,1249,-950,False,False
1693941904.505063,1240,-954,False,False
1693941904.513007,1233,-959,False,False
1693941904.51301,1226,-964,False,False
1693941904.521049,1217,-969,False,False
1693941904.52105,1208,-974,False,False
1693941904.529038,1199,-979,False,False
1693941904.52904,1190,-984,False,False
1693941904.537093,1183,-988,False,False
1693941904.537095,1176,-992,False,False
1693941904.545064,1167,-997,False,False
1693941904.545067,1158,-1002,False,False
1693941904.553071,1148,-1006,False,False
1693941904.553074,1138,-1010,False,False
1693941904.561051,1126,-1015,False,False
1693941904.561054,1114,-1020,False,False
1693941904.569071,1104,-1023,False,False
1693941904.569074,1094,-1026,False,False
1693941904.577059,1083,-1029,False,False
1693941904.577062,1072,-1032,False,False
1693941904.585039,1063,-1034,False,False
1693941904.585042,1054,-1036,False,False
1693941904.593045,1045,-1041,False,False
1693941904.593047,1036,-1046,False,False
1693941904.601062,1031,-1049,False,False
1693941904.601064,1026,-1052,False,False
1693941904.609096,1017,-1056,False,False
1693941904.609099,1008,-1060,False,False
1693941904.617106,1003,-1063,False,False
1693941904.617109,998,-1066,False,False
1693941904.625081,988,-1072,False,False
1693941904.625084,978,-1078,False,False
1693941904.633082,969,-1084,False,False
1693941904.633085,960,-1090,False,False
1693941904.641259,950,-1097,False,False
1693941904.641263,940,-1104,False,False
1693941904.649073,931,-1110,False,False
1693941904.649076,922,-1116,False,False
1693941904.657269,910,-1123,False,False
1693941904.657272,898,-1130,False,False
1693941904.665079,888,-1136,False,False
1693941904.665082,878,-1142,False,False
1693941904.673262,868,-1147,False,False
1693941904.673266,858,-1152,False,False
1693941904.681098,849,-1157,False,False
1693941904.681102,840,-1162,False,False
1693941904.689261,833,-1164,False,False
1693941904.689265,826,-1166,False,False
1693941904.697041,821,-1169,False,False
1693941904.697043,816,-1172,False,False
1693941904.705211,810,-1174,False,False
1693941904.705214,804,-1176,False,False
1693941904.713133,800,-1178,False,False
1693941904.713137,796,-1180,False,False
1693941904.721263,793,-1182,False,False
1693941904.721266,790,-1184,False,False
1693941904.729312,788,-1185,False,False
1693941904.729316,786,-1186,False,False
1693941904.73727,782,-1188,False,False
1693941904.737273,778,-1190,False,False
1693941904.745072,775,-1191,False,False
1693941904.745075,772,-1192,False,False
1693941904.753261,769,-1193,False,False
1693941904.753264,766,-1194,False,False
1693941904.761114,763,-1195,False,False
1693941904.761118,760,-1196,False,False
1693941904.76927,754,-1199,False,False
1693941904.769274,748,-1202,False,False
1693941904.77707,742,-1204,False,False
1693941904.777072,736,-1206,False,False
1693941904.785268,729,-1208,False,False
1693941904.785272,722,-1210,False,False
1693941904.793307,715,-1212,False,False
1693941904.793311,708,-1214,False,False
1693941904.801264,698,-1215,False,False
1693941904.801268,688,-1216,False,False
1693941904.80908,678,-1218,False,False
1693941904.809082,668,-1220,False,False
1693941904.817051,659,-1221,False,False
1693941904.817053,650,-1222,False,False
1693941904.825081,642,-1223,False,False
1693941904.825084,634,-1224,False,False
1693941904.833084,626,-1225,False,False
1693941904.833087,618,-1226,False,False
1693941904.841074,610,-1228,False,False
1693941904.841077,602,-1230,False,False
1693941904.849263,596,-1231,False,False
1693941904.849266,590,-1232,False,False
1693941904.857269,584,-1233,False,False
1693941904.857273,578,-1234,False,False
1693941904.865079,574,-1234,False,False
1693941904.865081,570,-1234,False,False
1693941904.873272,564,-1235,False,False
1693941904.873275,558,-1236,False,False
1693941904.881265,552,-1238,False,False
1693941904.881268,546,-1240,False,False
1693941904.889265,539,-1242,False,False
1693941904.889268,532,-1244,False,False
1693941904.897125,525,-1245,False,False
1693941904.897127,518,-1246,False,False
1693941904.905059,510,-1249,False,False
1693941904.905061,502,-1252,False,False
1693941904.913089,496,-1254,False,False
1693941904.913086,490,-1256,False,False
1693941904.921261,483,-1258,False,False
1693941904.921264,476,-1260,False,False
1693941904.929263,469,-1262,False,False
1693941904.929267,462,-1264,False,False
1693941904.93727,456,-1265,False,False
1693941904.937274,450,-1266,False,False
1693941904.945272,444,-1268,False,False
1693941904.945276,438,-1270,False,False
1693941904.953262,432,-1271,False,False
1693941904.953289,426,-1272,False,False
1693941904.961283,418,-1273,False,False
1693941904.961287,410,-1274,False,False
1693941904.969265,404,-1275,False,False
1693941904.969268,398,-1276,False,False
1693941904.977272,393,-1278,False,False
1693941904.977276,388,-1280,False,False
1693941904.985047,383,-1282,False,False
1693941904.985049,378,-1284,False,False
1693941904.993283,375,-1284,False,False
1693941904.993287,372,-1284,False,False
1693941905.001308,368,-1285,False,False
1693941905.001311,364,-1286,False,False
1693941905.009281,361,-1288,False,False
1693941905.009285,358,-1290,False,False
1693941905.033274,357,-1291,False,False
1693941905.033278,356,-1292,False,False
1693941905.073269,355,-1293,False,False
1693941905.073272,354,-1294,False,False
1693941905.081015,353,-1295,False,False
1693941905.081013,352,-1296,False,False
1693941905.089273,349,-1299,False,False
1693941905.089278,346,-1302,False,False
1693941905.097087,343,-1304,False,False
1693941905.097089,340,-1306,False,False
1693941905.105013,336,-1310,False,False
1693941905.105015,332,-1314,False,False
1693941905.113018,328,-1317,False,False
1693941905.113016,324,-1320,False,False
1693941905.121142,321,-1322,False,False
1693941905.121146,318,-1324,False,False
1693941905.129267,315,-1325,False,False
1693941905.129271,312,-1326,False,False
1693941905.137054,309,-1329,False,False
1693941905.137046,306,-1332,False,False
1693941905.14508,305,-1333,False,False
1693941905.145086,304,-1334,False,False
1693941905.15309,302,-1335,False,False
1693941905.153098,300,-1336,False,False
1693941905.161074,298,-1337,False,False
1693941905.161079,296,-1338,False,False
1693941905.169067,295,-1339,False,False
1693941905.169073,294,-1340,False,False
1693941905.177054,292,-1342,False,False
1693941905.177059,290,-1344,False,False
1693941905.185051,289,-1345,False,False
1693941905.185047,288,-1346,False,False
1693941905.193092,287,-1347,False,False
1693941905.193097,286,-1348,False,False
1693941905.201054,285,-1349,False,False
1693941905.201048,284,-1350,False,False
1693941905.209075,282,-1352,False,False
1693941905.209068,280,-1354,False,False
1693941905.233071,280,-1356,False,False
1693941905.233076,280,-1358,False,False
1693941905.241073,279,-1360,False,False
1693941905.241066,278,-1362,False,False
1693941905.257095,277,-1363,False,False
1693941905.257101,276,-1364,False,False
1693941905.265015,275,-1366,False,False
1693941905.265012,274,-1368,False,False
1693941905.273062,272,-1370,False,False
1693941905.273066,270,-1372,False,False
1693941905.281024,269,-1373,False,False
1693941905.281019,268,-1374,False,False
1693941905.401085,268,-1374,True,False
1693941905.401083,268,-1374,True,False
1693941905.505295,268,-1374,False,False
1693941905.505291,268,-1374,False,False
1693941906.001276,269,-1375,False,False
1693941906.00128,270,-1376,False,False
1693941906.009102,272,-1375,False,False
1693941906.0091,274,-1374,False,False
1693941906.017059,282,-1371,False,False
1693941906.017056,290,-1368,False,False
1693941906.025101,298,-1364,False,False
1693941906.025097,306,-1360,False,False
1693941906.033288,316,-1357,False,False
1693941906.033291,326,-1354,False,False
1693941906.04109,338,-1349,False,False
1693941906.041089,350,-1344,False,False
1693941906.049058,363,-1340,False,False
1693941906.04906,376,-1336,False,False
1693941906.057277,390,-1332,False,False
1693941906.05728,404,-1328,False,False
1693941906.065042,421,-1323,False,False
1693941906.065041,438,-1318,False,False
1693941906.073076,456,-1315,False,False
1693941906.073078,474,-1312,False,False
1693941906.081025,493,-1306,False,False
1693941906.081027,512,-1300,False,False
1693941906.089046,531,-1294,False,False
1693941906.089044,550,-1288,False,False
1693941906.09712,573,-1282,False,False
1693941906.097122,596,-1276,False,False
1693941906.105026,620,-1270,False,False
1693941906.105024,644,-1264,False,False
1693941906.113085,669,-1256,False,False
1693941906.113083,694,-1248,False,False
1693941906.121074,718,-1239,False,False
1693941906.121071,742,-1230,False,False
1693941906.129096,766,-1224,False,False
1693941906.129094,790,-1218,False,False
1693941906.137068,811,-1211,False,False
1693941906.137066,832,-1204,False,False
1693941906.145084,853,-1199,False,False
1693941906.145082,874,-1194,False,False
1693941906.153046,891,-1189,False,False
1693941906.153044,908,-1184,False,False
1693941906.161091,927,-1177,False,False
1693941906.16109,946,-1170,False,False
1693941906.169088,964,-1165,False,False
1693941906.169086,982,-1160,False,False
1693941906.177107,996,-1157,False,False
1693941906.177105,1010,-1154,False,False
1693941906.185024,1025,-1149,False,False
1693941906.185022,1040,-1144,False,False
1693941906.193099,1051,-1141,False,False
1693941906.193097,1062,-1138,False,False
1693941906.201071,1072,-1136,False,False
1693941906.201069,1082,-1134,False,False
1693941906.209085,1091,-1131,False,False
1693941906.209083,1100,-1128,False,False
1693941906.217074,1106,-1126,False,False
1693941906.217072,1112,-1124,False,False
1693941906.225094,1115,-1124,False,False
1693941906.225093,1118,-1124,False,False
1693941906.233072,1120,-1123,False,False
1693941906.23307,1122,-1122,False,False
1693941906.289284,1122,-1121,False,False
1693941906.28928,1122,-1120,False,False
1693941906.297291,1122,-1119,False,False
1693941906.297296,1122,-1118,False,False
1693941906.31329,1122,-1117,False,False
1693941906.313286,1122,-1116,False,False
1693941906.321279,1121,-1113,False,False
1693941906.321276,1120,-1110,False,False
1693941906.329336,1118,-1108,False,False
1693941906.329333,1116,-1106,False,False
1693941906.337168,1112,-1102,False,False
1693941906.337165,1108,-1098,False,False
1693941906.345104,1103,-1094,False,False
1693941906.345101,1098,-1090,False,False
1693941906.353298,1090,-1085,False,False
1693941906.353295,1082,-1080,False,False
1693941906.361285,1074,-1074,False,False
1693941906.361281,1066,-1068,False,False
1693941906.369117,1059,-1063,False,False
1693941906.369115,1052,-1058,False,False
1693941906.377198,1044,-1053,False,False
1693941906.377194,1036,-1048,False,False
1693941906.385109,1027,-1043,False,False
1693941906.385106,1018,-1038,False,False
1693941906.393285,1009,-1033,False,False
1693941906.393281,1000,-1028,False,False
1693941906.401325,991,-1024,False,False
1693941906.401323,982,-1020,False,False
1693941906.409105,974,-1017,False,False
1693941906.409101,966,-1014,False,False
1693941906.417323,954,-1010,False,False
1693941906.417319,942,-1006,False,False
1693941906.425289,929,-1001,False,False
1693941906.425286,916,-996,False,False
1693941906.433106,902,-991,False,False
1693941906.433104,888,-986,False,False
1693941906.441107,872,-981,False,False
1693941906.441104,856,-976,False,False
1693941906.449124,837,-967,False,False
1693941906.449132,818,-958,False,False
1693941906.457087,801,-951,False,False
1693941906.457091,784,-944,False,False
1693941906.465072,763,-935,False,False
1693941906.465066,742,-926,False,False
1693941906.473038,726,-920,False,False
1693941906.473057,710,-914,False,False
1693941906.481119,693,-906,False,False
1693941906.481124,676,-898,False,False
1693941906.489102,661,-891,False,False
1693941906.489105,646,-884,False,False
1693941906.497333,631,-878,False,False
1693941906.49733,616,-872,False,False
1693941906.505138,603,-866,False,False
1693941906.50514,590,-860,False,False
1693941906.513292,576,-854,False,False
1693941906.513288,562,-848,False,False
1693941906.521075,549,-843,False,False
1693941906.521073,536,-838,False,False
1693941906.529104,523,-833,False,False
1693941906.529107,510,-828,False,False
1693941906.537069,498,-824,False,False
1693941906.537068,486,-820,False,False
1693941906.545103,473,-817,False,False
1693941906.5451,460,-814,False,False
1693941906.55329,449,-810,False,False
1693941906.553287,438,-806,False,False
1693941906.561322,427,-803,False,False
1693941906.561325,416,-800,False,False
1693941906.569169,406,-798,False,False
1693941906.569172,396,-796,False,False
1693941906.577295,388,-793,False,False
1693941906.577298,380,-790,False,False
1693941906.585101,374,-788,False,False
1693941906.585104,368,-786,False,False
1693941906.593282,362,-785,False,False
1693941906.593286,356,-784,False,False
1693941906.601075,354,-782,False,False
1693941906.601076,352,-780,False,False
1693941906.609334,350,-779,False,False
1693941906.609337,348,-778,False,False
1693941906.617108,345,-776,False,False
1693941906.617106,342,-774,False,False
1693941906.62511,341,-774,False,False
1693941906.625106,340,-774,False,False
1693941906.641283,338,-773,False,False
1693941906.641287,336,-772,False,False
1693941906.649055,335,-771,False,False
1693941906.649058,334,-770,False,False
1693941906.665091,333,-769,False,False
1693941906.665089,332,-768,False,False
1693941906.681319,330,-767,False,False
1693941906.681315,328,-766,False,False
1693941906.68929,327,-765,False,False
1693941906.689294,326,-764,False,False
1693941906.697105,325,-761,False,False
1693941906.697108,324,-758,False,False
1693941906.705105,322,-755,False,False
1693941906.705107,320,-752,False,False
1693941906.713124,319,-750,False,False
1693941906.713126,318,-748,False,False
1693941906.721092,317,-744,False,False
1693941906.72109,316,-740,False,False
1693941906.72907,315,-737,False,False
1693941906.729067,314,-734,False,False
1693941906.737103,312,-730,False,False
1693941906.737101,310,-726,False,False
1693941906.745129,308,-721,False,False
1693941906.745126,306,-716,False,False
1693941906.753302,302,-708,False,False
1693941906.753298,298,-700,False,False
1693941906.761105,296,-695,False,False
1693941906.761103,294,-690,False,False
1693941906.769159,291,-685,False,False
1693941906.769162,288,-680,False,False
1693941906.777297,286,-674,False,False
1693941906.7773,284,-668,False,False
1693941906.785109,280,-659,False,False
1693941906.785111,276,-650,False,False
1693941906.793284,275,-645,False,False
1693941906.793288,274,-640,False,False
1693941906.801082,271,-635,False,False
1693941906.80108,268,-630,False,False
1693941906.809288,267,-625,False,False
1693941906.809292,266,-620,False,False
1693941906.817291,265,-618,False,False
1693941906.817288,264,-616,False,False
1693941906.825287,262,-611,False,False
1693941906.82529,260,-606,False,False
1693941906.833035,259,-601,False,False
1693941906.833037,258,-596,False,False
1693941906.841326,258,-589,False,False
1693941906.841323,258,-582,False,False
1693941906.849043,257,-578,False,False
1693941906.849038,256,-574,False,False
1693941906.857288,255,-571,False,False
1693941906.857321,254,-568,False,False
1693941906.865051,252,-565,False,False
1693941906.865047,250,-562,False,False
1693941906.873294,250,-560,False,False
1693941906.873298,250,-558,False,False
1693941906.88129,249,-556,False,False
1693941906.881286,248,-554,False,False
1693941906.889133,248,-552,False,False
1693941906.889131,248,-550,False,False
1693941906.905108,248,-549,False,False
1693941906.905111,248,-548,False,False
1693941906.913328,248,-547,False,False
1693941906.913331,248,-546,False,False
1693941906.921298,248,-544,False,False
1693941906.921301,248,-542,False,False
1693941906.929124,249,-540,False,False
1693941906.929122,250,-538,False,False
1693941906.937297,252,-534,False,False
1693941906.9373,254,-530,False,False
1693941906.945112,258,-523,False,False
1693941906.945115,262,-516,False,False
1693941906.953296,269,-508,False,False
1693941906.953299,276,-500,False,False
1693941906.961057,283,-487,False,False
1693941906.961059,290,-474,False,False
1693941906.969078,293,-464,False,False
1693941906.969079,296,-454,False,False
1693941906.977299,300,-447,False,False
1693941906.977295,304,-440,False,False
1693941906.985104,307,-433,False,False
1693941906.985106,310,-426,False,False
1693941906.993201,311,-422,False,False
1693941906.993205,312,-418,False,False
1693941907.00111,314,-414,False,False
1693941907.001108,316,-410,False,False
1693941907.009291,316,-409,False,False
1693941907.009294,316,-408,False,False
1693941907.017059,317,-406,False,False
1693941907.017063,318,-404,False,False
1693941907.025034,319,-403,False,False
1693941907.025038,320,-402,False,False
1693941907.033099,320,-401,False,False
1693941907.033105,320,-400,False,False
1693941907.089073,321,-399,False,False
1693941907.089077,322,-398,False,False
1693941907.425303,322,-398,True,False
1693941907.425312,322,-398,True,False
1693941907.497302,322,-398,False,False
1693941907.497311,322,-398,False,False
1693941908.752293,343,-398,False,False
1693941908.752297,364,-398,False,False
1693941908.862261,364,-398,False,False
1693941908.862256,364,-398,False,False
1693941908.980268,368,-398,False,False
1693941908.980264,372,-398,False,False
1693941909.068056,372,-398,False,False
1693941909.068054,372,-398,False,False
1693941909.302046,379,-398,False,False
1693941909.302054,386,-398,False,False
1693941909.384311,386,-398,False,False
1693941909.384315,386,-398,False,False
1693941909.476265,398,-398,False,False
1693941909.476261,410,-398,False,False
1693941909.574262,410,-398,False,False
1693941909.574257,410,-398,False,False
1693941909.688256,428,-398,False,False
1693941909.68826,446,-398,False,False
1693941909.760309,446,-398,False,False
1693941909.760306,446,-398,False,False
1693941909.983099,501,-398,False,False
1693941909.983102,556,-398,False,False
1693941910.069087,556,-398,False,False
1693941910.069084,556,-398,False,False
1693941910.237089,562,-398,False,False
1693941910.237086,568,-398,False,False
1693941910.323313,568,-398,False,False
1693941910.323308,568,-398,False,False
1693941910.395269,579,-398,False,False
1693941910.395274,590,-398,False,False
1693941910.467336,590,-398,False,False
1693941910.467341,590,-398,False,False
1693941910.495018,594,-398,False,False
1693941910.495014,598,-398,False,False
1693941910.579341,598,-398,False,False
1693941910.579336,598,-398,False,False
1693941910.625089,613,-398,False,False
1693941910.625086,628,-398,False,False
1693941910.701078,628,-398,False,False
1693941910.701075,628,-398,False,False
1693941910.853096,683,-398,False,False
1693941910.853094,738,-398,False,False
1693941910.935305,738,-398,False,False
1693941910.935301,738,-398,False,False
1693941911.341075,749,-398,False,False
1693941911.341078,760,-398,False,False
1693941911.419284,760,-398,False,False
1693941911.41928,760,-398,False,False
1693941911.585105,772,-398,False,False
1693941911.585103,784,-398,False,False
1693941911.667302,784,-398,False,False
1693941911.667306,784,-398,False,False
1693941911.779099,807,-398,False,False
1693941911.779101,830,-398,False,False
1693941911.855029,830,-398,False,False
1693941911.855032,830,-398,False,False
1693941912.04029,836,-398,False,False
1693941912.040286,842,-398,False,False
1693941912.128086,842,-398,False,False
1693941912.128088,842,-398,False,False
1693941912.160305,860,-398,False,False
1693941912.160301,878,-398,False,False
1693941912.234093,878,-398,False,False
1693941912.234091,878,-398,False,False
1693941912.812373,895,-398,False,False
1693941912.812378,912,-398,False,False
1693941912.882123,912,-398,False,False
1693941912.88212,912,-398,False,False
1693941913.154312,918,-398,False,False
1693941913.154308,924,-398,False,False
1693941913.234125,924,-398,False,False
1693941913.234122,924,-398,False,False
1693941913.372339,947,-398,False,False
1693941913.372343,970,-398,False,False
1693941913.430149,970,-398,False,False
1693941913.43014,970,-398,False,False
1693941913.558193,979,-398,False,False
1693941913.558182,988,-398,False,False
1693941913.628319,988,-398,False,False
1693941913.628329,988,-398,False,False
1693941913.672307,1043,-398,False,False
1693941913.672316,1098,-398,False,False
1693941913.748199,1098,-398,False,False
1693941913.748194,1098,-398,False,False
1693941913.790103,1104,-398,False,False
1693941913.790098,1110,-398,False,False
1693941913.870317,1110,-398,False,False
1693941913.870327,1110,-398,False,False
1693941913.934306,1128,-398,False,False
1693941913.934316,1146,-398,False,False
1693941913.998135,1146,-398,False,False
1693941913.998142,1146,-398,False,False
1693941914.118314,1162,-398,False,False
1693941914.118323,1178,-398,False,False
1693941914.187318,1178,-398,False,False
1693941914.187328,1178,-398,False,False
1693941915.113191,1218,-398,False,False
1693941915.113202,1258,-398,False,False
1693941915.197334,1258,-398,False,False
1693941915.197329,1258,-398,False,False
1693941915.731556,1258,-398,False,False
1693941915.731531,1258,-398,False,False
1693941916.694121,1298,-398,False,False
1693941916.694123,1338,-398,False,False
1693941916.758346,1338,-398,False,False
1693941916.75835,1338,-398,False,False
1693941916.884345,1378,-398,False,False
1693941916.88435,1418,-398,False,False
1693941916.964351,1418,-398,False,False
1693941916.964346,1418,-398,False,False
1693941918.161422,1423,-400,False,False
1693941918.161427,1428,-402,False,False
1693941918.16945,1434,-404,False,False
1693941918.169455,1440,-406,False,False
1693941918.177197,1451,-410,False,False
1693941918.177193,1462,-414,False,False
1693941918.185239,1473,-418,False,False
1693941918.185248,1484,-422,False,False
1693941918.193419,1495,-427,False,False
1693941918.19345,1506,-432,False,False
1693941918.20147,1517,-438,False,False
1693941918.20146,1528,-444,False,False
1693941918.209213,1537,-450,False,False
1693941918.209221,1546,-456,False,False
1693941918.217209,1554,-464,False,False
1693941918.217202,1562,-472,False,False
1693941918.22526,1573,-481,False,False
1693941918.225251,1584,-490,False,False
1693941918.233431,1594,-497,False,False
1693941918.233421,1604,-504,False,False
1693941918.241264,1616,-513,False,False
1693941918.241257,1628,-522,False,False
1693941918.249434,1639,-529,False,False
1693941918.249425,1650,-536,False,False
1693941918.257419,1665,-545,False,False
1693941918.257428,1680,-554,False,False
1693941918.265206,1695,-560,False,False
1693941918.265202,1710,-566,False,False
1693941918.27318,1728,-573,False,False
1693941918.273177,1746,-580,False,False
1693941918.281526,1764,-586,False,False
1693941918.281529,1782,-592,False,False
1693941918.289429,1801,-597,False,False
1693941918.289426,1820,-602,False,False
1693941918.297246,1840,-608,False,False
1693941918.297243,1860,-614,False,False
1693941918.305246,1880,-619,False,False
1693941918.305244,1900,-624,False,False
1693941918.313244,1919,-629,False,False
1693941918.313242,1938,-634,False,False
1693941918.321431,1956,-637,False,False
1693941918.321428,1974,-640,False,False
1693941918.329266,1990,-642,False,False
1693941918.329269,2006,-644,False,False
1693941918.337168,2021,-649,False,False
1693941918.337166,2036,-654,False,False
1693941918.345313,2050,-657,False,False
1693941918.34531,2064,-660,False,False
1693941918.353457,2076,-663,False,False
1693941918.353454,2088,-666,False,False
1693941918.36127,2099,-669,False,False
1693941918.361266,2110,-672,False,False
1693941918.369471,2121,-676,False,False
1693941918.369468,2132,-680,False,False
1693941918.377431,2143,-685,False,False
1693941918.377427,2154,-690,False,False
1693941918.385433,2164,-693,False,False
1693941918.385406,2174,-696,False,False
1693941918.393421,2183,-699,False,False
1693941918.393418,2192,-702,False,False
1693941918.401166,2201,-706,False,False
1693941918.401168,2210,-710,False,False
1693941918.409464,2219,-713,False,False
1693941918.409466,2228,-716,False,False
1693941918.417427,2237,-719,False,False
1693941918.417424,2246,-722,False,False
1693941918.425242,2257,-723,False,False
1693941918.425245,2268,-724,False,False
1693941918.433422,2280,-727,False,False
1693941918.433426,2292,-730,False,False
1693941918.441465,2301,-732,False,False
1693941918.441468,2310,-734,False,False
1693941918.449418,2319,-737,False,False
1693941918.449422,2328,-740,False,False
1693941918.457422,2335,-742,False,False
1693941918.457418,2342,-744,False,False
1693941918.465243,2348,-747,False,False
1693941918.465245,2354,-750,False,False
1693941918.473265,2357,-751,False,False
1693941918.473267,2360,-752,False,False
1693941918.481529,2364,-754,False,False
1693941918.481524,2368,-756,False,False
1693941918.489469,2373,-759,False,False
1693941918.489472,2378,-762,False,False
1693941918.497168,2385,-765,False,False
1693941918.497165,2392,-768,False,False
1693941918.505234,2401,-774,False,False
1693941918.505232,2410,-780,False,False
1693941918.513172,2419,-783,False,False
1693941918.51317,2428,-786,False,False
1693941918.521239,2438,-790,False,False
1693941918.521236,2448,-794,False,False
1693941918.52917,2458,-799,False,False
1693941918.529168,2468,-804,False,False
1693941918.53723,2478,-808,False,False
1693941918.537228,2488,-812,False,False
1693941918.545205,2497,-815,False,False
1693941918.545207,2506,-818,False,False
1693941918.553471,2512,-821,False,False
1693941918.553475,2518,-824,False,False
1693941918.561219,2522,-825,False,False
1693941918.561223,2526,-826,False,False
1693941918.56943,2528,-828,False,False
1693941918.569434,2530,-830,False,False
1693941918.577429,2532,-830,False,False
1693941918.577432,2534,-830,False,False
1693941918.585423,2537,-830,False,False
1693941918.585426,2540,-830,False,False
1693941918.593252,2545,-832,False,False
1693941918.59325,2550,-834,False,False
1693941918.601462,2560,-837,False,False
1693941918.601465,2570,-840,False,False
1693941918.609419,2582,-843,False,False
1693941918.609422,2594,-846,False,False
1693941918.617456,2607,-850,False,False
1693941918.617459,2620,-854,False,False
1693941918.625435,2634,-858,False,False
1693941918.625439,2648,-862,False,False
1693941918.633435,2661,-866,False,False
1693941918.633438,2674,-870,False,False
1693941918.641437,2686,-873,False,False
1693941918.64144,2698,-876,False,False
1693941918.649302,2710,-880,False,False
1693941918.649305,2722,-884,False,False
1693941918.657242,2734,-887,False,False
1693941918.657244,2746,-890,False,False
1693941918.665236,2756,-892,False,False
1693941918.665234,2766,-894,False,False
1693941918.673375,2776,-898,False,False
1693941918.673371,2786,-902,False,False
1693941918.681169,2795,-904,False,False
1693941918.681171,2804,-906,False,False
1693941918.689244,2812,-909,False,False
1693941918.689242,2820,-912,False,False
1693941918.697278,2828,-913,False,False
1693941918.697275,2836,-914,False,False
1693941918.705247,2843,-917,False,False
1693941918.705245,2850,-920,False,False
1693941918.713171,2855,-921,False,False
1693941918.713174,2860,-922,False,False
1693941918.721235,2866,-923,False,False
1693941918.721233,2872,-924,False,False
1693941918.729216,2876,-925,False,False
1693941918.729213,2880,-926,False,False
1693941918.737428,2886,-929,False,False
1693941918.737431,2892,-932,False,False
1693941918.745172,2896,-933,False,False
